order_date,order_id,customer_id,customer,segment,channel,product_id,product,category,quantity,unit_price,discount_pct,line_total,returned
2025-12-09,4106,649,Harper Nguyen,Champion,Referral,5,Socks 3-Pack,Apparel,2,65.81,10,118.46,1
2025-12-09,4107,660,Jordan Romano,Loyal,Email,16,Throw Pillow,Home,1,19.11,0,19.11,0
2025-12-09,4107,660,Jordan Romano,Loyal,Email,29,Yoga Mat,Sports,1,24.63,5,23.4,0
2025-12-09,4107,660,Jordan Romano,Loyal,Email,8,Chino Pants,Apparel,1,64.72,0,64.72,0
2025-12-09,4107,660,Jordan Romano,Loyal,Email,24,Lip Balm,Beauty,1,36.1,0,36.1,0
2025-12-09,4108,667,Maya Petrov,Champion,Paid Search,19,Cutting Board,Home,1,53.71,0,53.71,0
2025-12-09,4108,667,Maya Petrov,Champion,Paid Search,14,Power Bank,Electronics,1,64.37,0,64.37,0
2025-12-09,4109,679,Owen Park,Loyal,Paid Search,40,Art Kit,Toys,1,53.64,10,48.28,0
2025-12-09,4110,687,Kai Reid,Loyal,Referral,25,Sheet Mask,Beauty,1,8.59,10,7.73,0
2025-12-09,4110,687,Kai Reid,Loyal,Referral,36,Puzzle 500pc,Toys,1,44.86,10,40.37,0
2025-12-09,4110,687,Kai Reid,Loyal,Referral,29,Yoga Mat,Sports,1,24.63,0,24.63,0
2025-12-09,4111,705,Jamie Park,Champion,Paid Search,38,Board Game,Toys,1,37.99,10,34.19,0
2025-12-09,4111,705,Jamie Park,Champion,Paid Search,26,Shampoo Bar,Beauty,2,33.06,10,59.51,0
2025-12-09,4111,705,Jamie Park,Champion,Paid Search,17,Ceramic Mug,Home,2,54.95,15,93.42,0
2025-12-09,4111,705,Jamie Park,Champion,Paid Search,34,Running Belt,Sports,2,29.4,20,47.04,0
2025-12-09,4112,715,Sasha Reid,Loyal,Direct,3,Denim Jacket,Apparel,1,65.95,5,62.65,0
2025-12-09,4113,719,Avery Kowalski,Loyal,Email,38,Board Game,Toys,1,37.99,10,34.19,0
2025-12-09,4114,738,Harper Ibarra,New,Referral,14,Power Bank,Electronics,1,64.37,0,64.37,0
2025-12-09,4114,738,Harper Ibarra,New,Referral,37,Plush Bear,Toys,1,15.95,0,15.95,1
2025-12-09,4115,767,Harper Bauer,Loyal,Direct,3,Denim Jacket,Apparel,1,65.95,10,59.36,1
2025-12-09,4116,793,Hugo Osei,Champion,Social,13,Webcam,Electronics,2,64,0,128,0
2025-12-09,4116,793,Hugo Osei,Champion,Social,4,Joggers,Apparel,1,42.18,5,40.07,0
2025-12-09,4117,848,Sasha Carter,Loyal,Paid Search,27,Hand Cream,Beauty,2,18.43,0,36.86,0
2025-12-09,4118,913,Wren Osei,Regular,Direct,25,Sheet Mask,Beauty,1,8.59,0,8.59,0
2025-12-09,4119,919,Quinn Ibarra,Regular,Referral,36,Puzzle 500pc,Toys,2,44.86,0,89.72,1
2025-12-09,4120,937,Avery Romano,Loyal,Social,30,Water Bottle,Sports,1,46.55,0,46.55,0
2025-12-09,4120,937,Avery Romano,Loyal,Social,24,Lip Balm,Beauty,3,36.1,5,102.89,1
2025-12-09,4120,937,Avery Romano,Loyal,Social,37,Plush Bear,Toys,2,15.95,10,28.71,0
2025-12-09,4120,937,Avery Romano,Loyal,Social,20,Towel Set,Home,1,19.75,0,19.75,0
2025-12-10,4121,27,Nora Bauer,Champion,Referral,35,Building Blocks,Toys,1,32.84,10,29.56,0
2025-12-10,4122,29,Nora Sullivan,New,Social,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-12-10,4122,29,Nora Sullivan,New,Social,37,Plush Bear,Toys,1,15.95,0,15.95,0
2025-12-10,4123,76,Owen Flynn,Champion,Direct,27,Hand Cream,Beauty,3,18.43,0,55.29,0
2025-12-10,4123,76,Owen Flynn,Champion,Direct,19,Cutting Board,Home,1,53.71,5,51.02,0
2025-12-10,4123,76,Owen Flynn,Champion,Direct,38,Board Game,Toys,1,37.99,0,37.99,0
2025-12-10,4123,76,Owen Flynn,Champion,Direct,18,LED Lamp,Home,1,50.85,10,45.77,0
2025-12-10,4124,92,Iris Ibarra,Champion,Email,5,Socks 3-Pack,Apparel,1,65.81,25,49.36,0
2025-12-10,4124,92,Iris Ibarra,Champion,Email,19,Cutting Board,Home,1,53.71,20,42.97,0
2025-12-10,4125,118,Nora Bauer,At-Risk,Direct,24,Lip Balm,Beauty,2,36.1,0,72.2,0
2025-12-10,4126,123,Kai Park,New,Direct,35,Building Blocks,Toys,1,32.84,25,24.63,0
2025-12-10,4127,156,Hugo Flynn,Champion,Email,15,Smart Plug,Electronics,1,110.18,10,99.16,0
2025-12-10,4128,159,Jordan Tan,Loyal,Direct,13,Webcam,Electronics,1,64,15,54.4,0
2025-12-10,4128,159,Jordan Tan,Loyal,Direct,37,Plush Bear,Toys,3,15.95,20,38.28,0
2025-12-10,4129,194,Noel Kowalski,Loyal,Direct,31,Resistance Bands,Sports,1,65.69,0,65.69,0
2025-12-10,4130,222,Ivy Romano,Champion,Social,8,Chino Pants,Apparel,1,64.72,0,64.72,0
2025-12-10,4131,234,Kai Walsh,Loyal,Paid Search,23,Vitamin C Serum,Beauty,1,32.33,5,30.71,0
2025-12-10,4131,234,Kai Walsh,Loyal,Paid Search,34,Running Belt,Sports,1,29.4,10,26.46,0
2025-12-10,4132,240,Morgan Flynn,Regular,Direct,21,Storage Bin,Home,3,28.6,15,72.93,0
2025-12-10,4133,247,Maya Flynn,Regular,Social,25,Sheet Mask,Beauty,2,8.59,0,17.18,0
2025-12-10,4134,262,Drew Park,New,Direct,17,Ceramic Mug,Home,1,54.95,0,54.95,0
2025-12-10,4134,262,Drew Park,New,Direct,11,Phone Case,Electronics,1,22.01,0,22.01,1
2025-12-10,4134,262,Drew Park,New,Direct,10,USB-C Cable,Electronics,2,117.18,0,234.36,0
2025-12-10,4135,270,Casey Ahmed,Loyal,Direct,15,Smart Plug,Electronics,2,110.18,20,176.29,0
2025-12-10,4135,270,Casey Ahmed,Loyal,Direct,17,Ceramic Mug,Home,1,54.95,10,49.46,0
2025-12-10,4135,270,Casey Ahmed,Loyal,Direct,4,Joggers,Apparel,1,42.18,10,37.96,0
2025-12-10,4136,284,Sasha Okafor,Regular,Social,3,Denim Jacket,Apparel,1,65.95,20,52.76,0
2025-12-10,4137,312,Ivy Petrov,Regular,Direct,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-12-10,4137,312,Ivy Petrov,Regular,Direct,9,Wireless Earbuds,Electronics,1,94.29,0,94.29,0
2025-12-10,4138,371,Morgan Hassan,Regular,Paid Search,25,Sheet Mask,Beauty,3,8.59,20,20.62,0
2025-12-10,4139,382,Owen Okafor,New,Social,26,Shampoo Bar,Beauty,1,33.06,0,33.06,0
2025-12-10,4139,382,Owen Okafor,New,Social,20,Towel Set,Home,2,19.75,0,39.5,0
2025-12-10,4140,420,Nora Reid,Regular,Referral,9,Wireless Earbuds,Electronics,1,94.29,0,94.29,0
2025-12-10,4140,420,Nora Reid,Regular,Referral,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-12-10,4141,422,Iris Mendez,Champion,Social,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-12-10,4141,422,Iris Mendez,Champion,Social,11,Phone Case,Electronics,1,22.01,0,22.01,0
2025-12-10,4142,428,Quinn Diaz,Champion,Paid Search,30,Water Bottle,Sports,1,46.55,5,44.22,0
2025-12-10,4142,428,Quinn Diaz,Champion,Paid Search,25,Sheet Mask,Beauty,1,8.59,10,7.73,1
2025-12-10,4142,428,Quinn Diaz,Champion,Paid Search,38,Board Game,Toys,2,37.99,5,72.18,0
2025-12-10,4143,460,Harper Tan,Champion,Email,11,Phone Case,Electronics,1,22.01,10,19.81,0
2025-12-10,4143,460,Harper Tan,Champion,Email,3,Denim Jacket,Apparel,1,65.95,10,59.36,0
2025-12-10,4143,460,Harper Tan,Champion,Email,15,Smart Plug,Electronics,2,110.18,10,198.32,0
2025-12-10,4144,522,Harper Romano,Champion,Referral,5,Socks 3-Pack,Apparel,2,65.81,0,131.62,0
2025-12-10,4145,550,Cole Ibarra,Champion,Organic,25,Sheet Mask,Beauty,1,8.59,5,8.16,0
2025-12-10,4146,563,Taylor Reid,New,Paid Search,11,Phone Case,Electronics,1,22.01,15,18.71,0
2025-12-10,4146,563,Taylor Reid,New,Paid Search,25,Sheet Mask,Beauty,2,8.59,10,15.46,0
2025-12-10,4147,566,Drew Carter,New,Direct,25,Sheet Mask,Beauty,1,8.59,0,8.59,0
2025-12-10,4148,571,Ezra Reid,Regular,Referral,25,Sheet Mask,Beauty,2,8.59,0,17.18,0
2025-12-10,4148,571,Ezra Reid,Regular,Referral,16,Throw Pillow,Home,1,19.11,0,19.11,0
2025-12-10,4149,574,Ezra Sullivan,Loyal,Email,39,RC Car,Toys,3,33.63,0,100.89,0
2025-12-10,4149,574,Ezra Sullivan,Loyal,Email,28,SPF 50 Lotion,Beauty,1,34.44,5,32.72,0
2025-12-10,4150,584,Maya Mendez,Regular,Email,15,Smart Plug,Electronics,1,110.18,0,110.18,0
2025-12-10,4151,590,Leo Okafor,Champion,Direct,31,Resistance Bands,Sports,1,65.69,10,59.12,0
2025-12-10,4152,599,Ezra Carter,Regular,Social,6,Beanie,Apparel,1,30.7,0,30.7,0
2025-12-10,4153,637,Devon Walsh,Regular,Organic,16,Throw Pillow,Home,1,19.11,0,19.11,0
2025-12-10,4154,644,Avery Osei,Loyal,Paid Search,27,Hand Cream,Beauty,3,18.43,0,55.29,0
2025-12-10,4154,644,Avery Osei,Loyal,Paid Search,8,Chino Pants,Apparel,3,64.72,5,184.45,0
2025-12-10,4155,656,Priya Tan,Regular,Social,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-12-10,4156,673,Iris Ahmed,Regular,Organic,18,LED Lamp,Home,2,50.85,0,101.7,0
2025-12-10,4157,678,Mateo Cohen,Champion,Social,14,Power Bank,Electronics,1,64.37,10,57.93,0
2025-12-10,4157,678,Mateo Cohen,Champion,Social,14,Power Bank,Electronics,1,64.37,5,61.15,0
2025-12-10,4158,705,Jamie Park,Champion,Paid Search,30,Water Bottle,Sports,2,46.55,10,83.79,0
2025-12-10,4159,713,Wren Costa,Champion,Organic,4,Joggers,Apparel,3,42.18,10,113.89,0
2025-12-10,4159,713,Wren Costa,Champion,Organic,17,Ceramic Mug,Home,2,54.95,25,82.43,0
2025-12-10,4159,713,Wren Costa,Champion,Organic,27,Hand Cream,Beauty,3,18.43,10,49.76,0
2025-12-10,4160,800,Owen Novak,Loyal,Referral,7,Rain Shell,Apparel,1,23.29,0,23.29,0
2025-12-10,4161,831,Kai Bauer,Regular,Referral,36,Puzzle 500pc,Toys,1,44.86,0,44.86,0
2025-12-10,4161,831,Kai Bauer,Regular,Referral,4,Joggers,Apparel,3,42.18,0,126.54,0
2025-12-10,4161,831,Kai Bauer,Regular,Referral,14,Power Bank,Electronics,2,64.37,0,128.74,0
2025-12-10,4162,846,Jamie Novak,Loyal,Email,24,Lip Balm,Beauty,3,36.1,25,81.23,0
2025-12-10,4162,846,Jamie Novak,Loyal,Email,19,Cutting Board,Home,1,53.71,25,40.28,0
2025-12-10,4162,846,Jamie Novak,Loyal,Email,32,Foam Roller,Sports,1,65.98,10,59.38,0
2025-12-10,4163,890,Hugo Tan,Regular,Referral,39,RC Car,Toys,1,33.63,0,33.63,0
2025-12-10,4163,890,Hugo Tan,Regular,Referral,11,Phone Case,Electronics,3,22.01,0,66.03,0
2025-12-10,4164,894,Devon Park,At-Risk,Organic,40,Art Kit,Toys,2,53.64,15,91.19,0
2025-12-10,4164,894,Devon Park,At-Risk,Organic,14,Power Bank,Electronics,1,64.37,15,54.71,0
2025-12-10,4164,894,Devon Park,At-Risk,Organic,23,Vitamin C Serum,Beauty,3,32.33,10,87.29,0
2025-12-10,4164,894,Devon Park,At-Risk,Organic,26,Shampoo Bar,Beauty,2,33.06,15,56.2,0
2025-12-10,4165,915,Riley Park,Champion,Referral,3,Denim Jacket,Apparel,1,65.95,5,62.65,0
2025-12-10,4166,937,Avery Romano,Loyal,Social,40,Art Kit,Toys,2,53.64,0,107.28,0
2025-12-10,4166,937,Avery Romano,Loyal,Social,39,RC Car,Toys,1,33.63,0,33.63,0
2025-12-10,4167,964,Jordan Fischer,Loyal,Referral,8,Chino Pants,Apparel,2,64.72,10,116.5,0
2025-12-11,4168,10,Maya Okafor,Loyal,Paid Search,7,Rain Shell,Apparel,3,23.29,0,69.87,0
2025-12-11,4169,24,Sasha Reid,Champion,Referral,19,Cutting Board,Home,1,53.71,10,48.34,0
2025-12-11,4170,27,Nora Bauer,Champion,Referral,30,Water Bottle,Sports,1,46.55,20,37.24,0
2025-12-11,4170,27,Nora Bauer,Champion,Referral,29,Yoga Mat,Sports,1,24.63,20,19.7,0
2025-12-11,4171,47,Jamie Diaz,Regular,Referral,4,Joggers,Apparel,1,42.18,10,37.96,0
2025-12-11,4172,66,Devon Reyes,Champion,Organic,33,Jump Rope,Sports,3,33.41,10,90.21,1
2025-12-11,4173,94,Maya Diaz,Loyal,Social,8,Chino Pants,Apparel,1,64.72,10,58.25,0
2025-12-11,4174,101,Noel Ibarra,Loyal,Paid Search,18,LED Lamp,Home,1,50.85,15,43.22,1
2025-12-11,4175,104,Tessa Diaz,Regular,Email,26,Shampoo Bar,Beauty,1,33.06,0,33.06,0
2025-12-11,4175,104,Tessa Diaz,Regular,Email,34,Running Belt,Sports,1,29.4,0,29.4,0
2025-12-11,4175,104,Tessa Diaz,Regular,Email,29,Yoga Mat,Sports,1,24.63,0,24.63,1
2025-12-11,4176,116,Wren Mendez,Champion,Email,39,RC Car,Toys,1,33.63,0,33.63,0
2025-12-11,4177,160,Hugo Brooks,Loyal,Paid Search,40,Art Kit,Toys,1,53.64,20,42.91,0
2025-12-11,4178,177,Kai Kowalski,New,Referral,15,Smart Plug,Electronics,2,110.18,0,220.36,0
2025-12-11,4178,177,Kai Kowalski,New,Referral,16,Throw Pillow,Home,1,19.11,0,19.11,0
2025-12-11,4178,177,Kai Kowalski,New,Referral,6,Beanie,Apparel,1,30.7,0,30.7,0
2025-12-11,4178,177,Kai Kowalski,New,Referral,38,Board Game,Toys,1,37.99,0,37.99,0
2025-12-11,4179,249,Harper Patel,Regular,Organic,4,Joggers,Apparel,2,42.18,0,84.36,0
2025-12-11,4180,264,Lila Novak,Regular,Social,38,Board Game,Toys,2,37.99,0,75.98,0
2025-12-11,4180,264,Lila Novak,Regular,Social,32,Foam Roller,Sports,2,65.98,0,131.96,0
2025-12-11,4181,276,Riley Costa,Loyal,Referral,15,Smart Plug,Electronics,2,110.18,10,198.32,0
2025-12-11,4182,334,Tessa Park,Loyal,Organic,35,Building Blocks,Toys,1,32.84,5,31.2,0
2025-12-11,4183,341,Tessa Diaz,At-Risk,Paid Search,7,Rain Shell,Apparel,3,23.29,0,69.87,0
2025-12-11,4183,341,Tessa Diaz,At-Risk,Paid Search,25,Sheet Mask,Beauty,1,8.59,0,8.59,1
2025-12-11,4184,344,Owen Walsh,Regular,Organic,34,Running Belt,Sports,2,29.4,0,58.8,0
2025-12-11,4185,358,Casey Carter,Champion,Organic,18,LED Lamp,Home,1,50.85,0,50.85,0
2025-12-11,4186,375,Taylor Bauer,Loyal,Referral,5,Socks 3-Pack,Apparel,1,65.81,10,59.23,0
2025-12-11,4187,376,Ivy Bauer,Loyal,Paid Search,9,Wireless Earbuds,Electronics,1,94.29,5,89.58,0
2025-12-11,4188,385,Hugo Patel,Loyal,Paid Search,25,Sheet Mask,Beauty,1,8.59,5,8.16,0
2025-12-11,4189,412,Riley Diaz,Regular,Email,27,Hand Cream,Beauty,1,18.43,0,18.43,0
2025-12-11,4190,422,Iris Mendez,Champion,Social,15,Smart Plug,Electronics,3,110.18,5,314.01,0
2025-12-11,4190,422,Iris Mendez,Champion,Social,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-12-11,4191,437,Lila Marsh,Loyal,Email,40,Art Kit,Toys,1,53.64,10,48.28,0
2025-12-11,4192,492,Drew Petrov,Champion,Social,40,Art Kit,Toys,2,53.64,10,96.55,0
2025-12-11,4192,492,Drew Petrov,Champion,Social,30,Water Bottle,Sports,2,46.55,5,88.45,0
2025-12-11,4192,492,Drew Petrov,Champion,Social,2,Hoodie,Apparel,3,19.91,10,53.76,0
2025-12-11,4193,554,Noel Cohen,Champion,Paid Search,9,Wireless Earbuds,Electronics,1,94.29,10,84.86,0
2025-12-11,4194,580,Priya Okafor,Regular,Social,28,SPF 50 Lotion,Beauty,1,34.44,0,34.44,0
2025-12-11,4195,636,Casey Petrov,Loyal,Organic,38,Board Game,Toys,1,37.99,0,37.99,0
2025-12-11,4196,658,Leo Carter,At-Risk,Social,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-12-11,4196,658,Leo Carter,At-Risk,Social,33,Jump Rope,Sports,1,33.41,0,33.41,1
2025-12-11,4196,658,Leo Carter,At-Risk,Social,10,USB-C Cable,Electronics,1,117.18,0,117.18,0
2025-12-11,4197,664,Nora Kowalski,At-Risk,Paid Search,38,Board Game,Toys,1,37.99,0,37.99,0
2025-12-11,4197,664,Nora Kowalski,At-Risk,Paid Search,5,Socks 3-Pack,Apparel,1,65.81,0,65.81,0
2025-12-11,4198,704,Owen Nguyen,Champion,Organic,22,Scented Candle,Home,1,18.98,0,18.98,0
2025-12-11,4198,704,Owen Nguyen,Champion,Organic,31,Resistance Bands,Sports,1,65.69,10,59.12,0
2025-12-11,4199,713,Wren Costa,Champion,Organic,34,Running Belt,Sports,1,29.4,5,27.93,0
2025-12-11,4200,754,Tessa Okafor,Regular,Social,38,Board Game,Toys,1,37.99,0,37.99,0
2025-12-11,4200,754,Tessa Okafor,Regular,Social,21,Storage Bin,Home,1,28.6,0,28.6,0
2025-12-11,4201,755,Mateo Mendez,Regular,Referral,4,Joggers,Apparel,3,42.18,0,126.54,0
2025-12-11,4202,793,Hugo Osei,Champion,Social,22,Scented Candle,Home,3,18.98,5,54.09,0
2025-12-11,4202,793,Hugo Osei,Champion,Social,29,Yoga Mat,Sports,1,24.63,0,24.63,0
2025-12-11,4203,805,Cole Costa,Champion,Direct,34,Running Belt,Sports,1,29.4,10,26.46,0
2025-12-11,4203,805,Cole Costa,Champion,Direct,30,Water Bottle,Sports,1,46.55,10,41.9,0
2025-12-11,4204,813,Nora Hassan,Loyal,Referral,29,Yoga Mat,Sports,3,24.63,5,70.2,0
2025-12-11,4205,833,Jamie Hassan,Loyal,Email,10,USB-C Cable,Electronics,1,117.18,10,105.46,0
2025-12-11,4205,833,Jamie Hassan,Loyal,Email,7,Rain Shell,Apparel,1,23.29,25,17.47,0
2025-12-11,4206,874,Avery Marsh,Loyal,Referral,23,Vitamin C Serum,Beauty,3,32.33,0,96.99,0
2025-12-11,4206,874,Avery Marsh,Loyal,Referral,37,Plush Bear,Toys,2,15.95,0,31.9,0
2025-12-11,4206,874,Avery Marsh,Loyal,Referral,37,Plush Bear,Toys,1,15.95,5,15.15,0
2025-12-11,4207,922,Ivy Fischer,Regular,Referral,39,RC Car,Toys,1,33.63,0,33.63,0
2025-12-11,4208,945,Jamie Novak,Champion,Email,15,Smart Plug,Electronics,3,110.18,0,330.54,0
2025-12-11,4209,955,Taylor Yamada,Regular,Referral,23,Vitamin C Serum,Beauty,2,32.33,0,64.66,0
2025-12-11,4209,955,Taylor Yamada,Regular,Referral,11,Phone Case,Electronics,1,22.01,0,22.01,0
2025-12-11,4210,992,Jamie Osei,Loyal,Email,10,USB-C Cable,Electronics,2,117.18,10,210.92,0
2025-12-12,4211,8,Rowan Okafor,Regular,Paid Search,13,Webcam,Electronics,1,64,0,64,0
2025-12-12,4211,8,Rowan Okafor,Regular,Paid Search,3,Denim Jacket,Apparel,1,65.95,0,65.95,0
2025-12-12,4211,8,Rowan Okafor,Regular,Paid Search,34,Running Belt,Sports,1,29.4,0,29.4,0
2025-12-12,4211,8,Rowan Okafor,Regular,Paid Search,40,Art Kit,Toys,2,53.64,0,107.28,0
2025-12-12,4212,33,Ivy Okafor,New,Paid Search,26,Shampoo Bar,Beauty,1,33.06,0,33.06,0
2025-12-12,4213,57,Taylor Mendez,At-Risk,Paid Search,24,Lip Balm,Beauty,2,36.1,0,72.2,0
2025-12-12,4214,66,Devon Reyes,Champion,Organic,14,Power Bank,Electronics,1,64.37,0,64.37,0
2025-12-12,4214,66,Devon Reyes,Champion,Organic,10,USB-C Cable,Electronics,1,117.18,0,117.18,0
2025-12-12,4215,92,Iris Ibarra,Champion,Email,14,Power Bank,Electronics,1,64.37,0,64.37,0
2025-12-12,4216,101,Noel Ibarra,Loyal,Paid Search,20,Towel Set,Home,1,19.75,0,19.75,0
2025-12-12,4217,108,Lila Flynn,Loyal,Email,11,Phone Case,Electronics,2,22.01,20,35.22,0
2025-12-12,4217,108,Lila Flynn,Loyal,Email,5,Socks 3-Pack,Apparel,1,65.81,10,59.23,0
2025-12-12,4218,135,Riley Tan,Regular,Referral,34,Running Belt,Sports,2,29.4,0,58.8,0
2025-12-12,4219,154,Drew Novak,Champion,Paid Search,38,Board Game,Toys,1,37.99,10,34.19,0
2025-12-12,4219,154,Drew Novak,Champion,Paid Search,2,Hoodie,Apparel,1,19.91,5,18.91,0
2025-12-12,4220,156,Hugo Flynn,Champion,Email,27,Hand Cream,Beauty,1,18.43,10,16.59,0
2025-12-12,4221,169,Owen Park,Regular,Referral,5,Socks 3-Pack,Apparel,1,65.81,0,65.81,0
2025-12-12,4221,169,Owen Park,Regular,Referral,20,Towel Set,Home,3,19.75,0,59.25,0
2025-12-12,4222,231,Priya Kowalski,Loyal,Organic,3,Denim Jacket,Apparel,3,65.95,25,148.39,0
2025-12-12,4223,307,Casey Ahmed,Champion,Organic,14,Power Bank,Electronics,1,64.37,10,57.93,0
2025-12-12,4223,307,Casey Ahmed,Champion,Organic,13,Webcam,Electronics,3,64,5,182.4,0
2025-12-12,4223,307,Casey Ahmed,Champion,Organic,17,Ceramic Mug,Home,1,54.95,0,54.95,0
2025-12-12,4224,335,Sasha Petrov,Regular,Social,32,Foam Roller,Sports,1,65.98,25,49.49,0
2025-12-12,4225,392,Leo Reid,At-Risk,Email,5,Socks 3-Pack,Apparel,1,65.81,0,65.81,0
2025-12-12,4225,392,Leo Reid,At-Risk,Email,17,Ceramic Mug,Home,1,54.95,0,54.95,0
2025-12-12,4225,392,Leo Reid,At-Risk,Email,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-12-12,4226,405,Tessa Kowalski,Loyal,Organic,2,Hoodie,Apparel,1,19.91,5,18.91,0
2025-12-12,4226,405,Tessa Kowalski,Loyal,Organic,40,Art Kit,Toys,1,53.64,0,53.64,0
2025-12-12,4226,405,Tessa Kowalski,Loyal,Organic,29,Yoga Mat,Sports,2,24.63,5,46.8,0
2025-12-12,4227,409,Cole Osei,Loyal,Direct,24,Lip Balm,Beauty,1,36.1,15,30.69,0
2025-12-12,4227,409,Cole Osei,Loyal,Direct,31,Resistance Bands,Sports,1,65.69,20,52.55,0
2025-12-12,4228,437,Lila Marsh,Loyal,Email,32,Foam Roller,Sports,2,65.98,10,118.76,0
2025-12-12,4228,437,Lila Marsh,Loyal,Email,40,Art Kit,Toys,1,53.64,0,53.64,0
2025-12-12,4228,437,Lila Marsh,Loyal,Email,11,Phone Case,Electronics,2,22.01,0,44.02,0
2025-12-12,4229,461,Lila Tan,Loyal,Social,10,USB-C Cable,Electronics,1,117.18,25,87.89,0
2025-12-12,4230,471,Ivy Fischer,Champion,Email,31,Resistance Bands,Sports,1,65.69,0,65.69,1
2025-12-12,4231,508,Riley Diaz,Loyal,Email,32,Foam Roller,Sports,1,65.98,10,59.38,0
2025-12-12,4232,518,Casey Patel,Loyal,Referral,22,Scented Candle,Home,1,18.98,10,17.08,0
2025-12-12,4233,527,Jamie Fischer,Champion,Referral,33,Jump Rope,Sports,2,33.41,0,66.82,0
2025-12-12,4233,527,Jamie Fischer,Champion,Referral,13,Webcam,Electronics,2,64,10,115.2,0
2025-12-12,4233,527,Jamie Fischer,Champion,Referral,33,Jump Rope,Sports,3,33.41,10,90.21,0
2025-12-12,4234,543,Riley Petrov,New,Email,4,Joggers,Apparel,2,42.18,0,84.36,0
2025-12-12,4234,543,Riley Petrov,New,Email,19,Cutting Board,Home,1,53.71,0,53.71,0
2025-12-12,4235,556,Priya Sullivan,Regular,Referral,7,Rain Shell,Apparel,1,23.29,0,23.29,0
2025-12-12,4236,565,Noel Fischer,Champion,Social,33,Jump Rope,Sports,1,33.41,0,33.41,0
2025-12-12,4236,565,Noel Fischer,Champion,Social,27,Hand Cream,Beauty,2,18.43,0,36.86,0
2025-12-12,4236,565,Noel Fischer,Champion,Social,22,Scented Candle,Home,1,18.98,0,18.98,0
2025-12-12,4236,565,Noel Fischer,Champion,Social,18,LED Lamp,Home,1,50.85,0,50.85,0
2025-12-12,4237,574,Ezra Sullivan,Loyal,Email,19,Cutting Board,Home,1,53.71,10,48.34,0
2025-12-12,4238,579,Lila Novak,Regular,Social,6,Beanie,Apparel,1,30.7,0,30.7,0
2025-12-12,4238,579,Lila Novak,Regular,Social,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-12-12,4239,644,Avery Osei,Loyal,Paid Search,14,Power Bank,Electronics,3,64.37,20,154.49,0
2025-12-12,4240,700,Owen Cohen,Champion,Social,35,Building Blocks,Toys,1,32.84,0,32.84,0
2025-12-12,4241,705,Jamie Park,Champion,Paid Search,32,Foam Roller,Sports,2,65.98,10,118.76,0
2025-12-12,4241,705,Jamie Park,Champion,Paid Search,17,Ceramic Mug,Home,1,54.95,5,52.2,0
2025-12-12,4241,705,Jamie Park,Champion,Paid Search,1,Crew Tee,Apparel,1,53.87,0,53.87,0
2025-12-12,4242,715,Sasha Reid,Loyal,Direct,8,Chino Pants,Apparel,3,64.72,5,184.45,0
2025-12-12,4242,715,Sasha Reid,Loyal,Direct,8,Chino Pants,Apparel,2,64.72,0,129.44,0
2025-12-12,4243,722,Avery Petrov,New,Paid Search,32,Foam Roller,Sports,1,65.98,0,65.98,0
2025-12-12,4243,722,Avery Petrov,New,Paid Search,31,Resistance Bands,Sports,1,65.69,0,65.69,0
2025-12-12,4244,760,Kai Novak,Regular,Social,24,Lip Balm,Beauty,3,36.1,20,86.64,0
2025-12-12,4244,760,Kai Novak,Regular,Social,28,SPF 50 Lotion,Beauty,1,34.44,25,25.83,0
2025-12-12,4245,773,Ivy Yamada,Loyal,Email,15,Smart Plug,Electronics,1,110.18,5,104.67,0
2025-12-12,4245,773,Ivy Yamada,Loyal,Email,21,Storage Bin,Home,1,28.6,5,27.17,0
2025-12-12,4245,773,Ivy Yamada,Loyal,Email,18,LED Lamp,Home,1,50.85,0,50.85,0
2025-12-12,4246,819,Nora Mendez,Champion,Paid Search,29,Yoga Mat,Sports,3,24.63,10,66.5,0
2025-12-12,4247,839,Riley Khan,Loyal,Email,12,Bluetooth Speaker,Electronics,1,98.02,5,93.12,0
2025-12-12,4247,839,Riley Khan,Loyal,Email,37,Plush Bear,Toys,1,15.95,10,14.36,0
2025-12-12,4248,845,Jordan Costa,Champion,Email,23,Vitamin C Serum,Beauty,1,32.33,0,32.33,0
2025-12-12,4249,870,Sasha Sullivan,New,Organic,6,Beanie,Apparel,3,30.7,20,73.68,0
2025-12-12,4249,870,Sasha Sullivan,New,Organic,20,Towel Set,Home,1,19.75,20,15.8,0
2025-12-12,4250,893,Kai Sullivan,Loyal,Organic,35,Building Blocks,Toys,2,32.84,10,59.11,0
2025-12-12,4251,940,Avery Flynn,Loyal,Direct,21,Storage Bin,Home,2,28.6,0,57.2,0
2025-12-12,4251,940,Avery Flynn,Loyal,Direct,32,Foam Roller,Sports,1,65.98,0,65.98,0
